Nome;Link;Avaliacao;Preço Antigo;Parcelas;Preço Parcelado;Preço a Vista
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3033);4499,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;2469,05
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215700/te/ga15/;4.8 (3052);1999,0;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;1099,0
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216400/te/ga15/;4.8 (8938);1576,0;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;854,1
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (8938);1576,0;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;854,1
Smartphone Samsung Galaxy A05 128GB Preto 4G Octa-Core 4GB RAM 6,7” Câm. Dupla + Selfie 8MP;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a05-128gb-preto-4g-octa-core-4gb-ram-67-cam-dupla-selfie-8mp/p/238036500/te/ga05/;4.8 (7778);899,9;R$ 718,00 em 10x de R$ 71,80 sem juros;718,0;646,2
Smartphone Samsung Galaxy S23 256GB Preto 5G 8GB RAM 6,1” Câm Tripla + Selfie 12MP;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/p/232854100/te/gs23/;4.9 (5378);6499,0;R$ 3.221,00 em 10x de R$ 322,10 sem juros;3221,0;2898,9
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215700/te/ga15/;4.8 (3052);1999,0;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;1099,0
"Smartphone Motorola Moto G54 256GB Azul 5G 8GB RAM 6,5"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g54-256gb-azul-5g-8gb-ram-65-cam-dupla-selfie-16mp-dual-chip/p/237876300/te/srmt/;4.7 (5644);1799,0;R$ 1.250,00 em 10x de R$ 125,00 sem juros;1250,0;1125,0
"Smartphone Motorola Moto G04s 128GB Grafite 4GB RAM 6,6"" Câm 50MP + Selfie 5MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g04s-128gb-grafite-4gb-ram-66-cam-50mp-selfie-5mp-dual-chip/p/238245300/te/srmt/;4.8 (1502);879,0;R$ 721,11 em 6x de R$ 120,19 sem juros;721,11;649,0
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216600/te/ga15/;4.8 (8938);1899,9;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
"Smartphone Samsung Galaxy A15 6,5"" 256GB Verde Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-verde-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216000/te/ga15/;4.8 (3052);1999,0;R$ 1.289,00 em 10x de R$ 128,90 sem juros;1289,0;1160,1
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Grafite;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-grafite/p/237985800/te/s23f/;4.7 (3033);4499,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;2469,05
"Smartphone Motorola Moto G54 256GB Verde 5G 8GB RAM 6,5"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g54-256gb-verde-5g-8gb-ram-65-cam-dupla-selfie-16mp-dual-chip/p/237876400/te/mg54/;4.7 (5644);1799,0;R$ 1.250,00 em 10x de R$ 125,00 sem juros;1250,0;1125,0
"Smartphone Motorola Moto G34 128GB Azul 5G 4GB + 4GB RAM Boost 6,5"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g34-128gb-azul-5g-4gb-4gb-ram-boost-65-cam-dupla-selfie-16mp-dual-chip/p/237270100/te/srmt/;4.8 (1640);1299,0;R$ 943,33 em 7x de R$ 134,76 sem juros;943,33;849,0
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Claro 5G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-claro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215900/te/ga15/;4.8 (3052);1999,0;R$ 1.221,11 em 10x de R$ 122,11 sem juros;1221,11;1099,0
"Smartphone Motorola Moto G24 128GB Grafite 4GB + 4GB RAM Boost 6,6"" Câm. Dupla + Selfie 8MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g24-128gb-grafite-4gb-4gb-ram-boost-66-cam-dupla-selfie-8mp-dual-chip/p/237270300/te/srmt/;4.8 (3004);999,0;R$ 832,00 em 6x de R$ 138,67 sem juros;832,0;748,8
"Smartphone Samsung Galaxy A15 6,5"" 256GB Azul Escuro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-azul-escuro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216500/te/ga15/;4.8 (8938);1799,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
Smartphone Samsung Galaxy S23 256GB Preto 5G;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s23-256gb-preto-5g-8gb-ram-galaxy-buds-fe-sem-fio-grafite/p/239000000/te/gs23/;4.8 (563);7198,0;R$ 3.264,00 em 10x de R$ 326,40 sem juros;3264,0;2937,6
"Smartphone Motorola Moto G24 128GB Rosa 4GB + 4GB RAM Boost 6,6"" Câm. Dupla + Selfie 8MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g24-128gb-rosa-4gb-4gb-ram-boost-66-cam-dupla-selfie-8mp-dual-chip/p/237270400/te/srmt/;4.8 (3004);999,0;R$ 832,00 em 6x de R$ 138,67 sem juros;832,0;748,8
"Smartphone Motorola Moto G84 256GB Grafite 5G Snapdragon 695 8GB RAM 6,55"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g84-256gb-grafite-5g-snapdragon-695-8gb-ram-655-cam-dupla-selfie-16mp-dual-chip/p/237875800/te/mg84/;4.8 (2938);1999,0;R$ 1.599,00 em 10x de R$ 159,90 sem juros;1599,0;1439,1
"Smartphone Samsung Galaxy A15 6,5"" 128GB Verde Claro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-verde-claro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215800/te/ga15/;4.8 (3052);1699,0;R$ 999,00 em 10x de R$ 99,90 sem juros;999,0;899,1
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215600/te/ga15/;4.8 (3052);1699,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Grafite;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-grafite/p/237985800/te/s23f/;4.7 (3033);4499,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;2469,05
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Creme;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-creme/p/237986000/te/s23f/;4.7 (3033);4499,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;2469,05
"Smartphone Motorola Moto G34 128GB Preto 5G 4GB + 4GB RAM Boost 6,5"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g34-128gb-preto-5g-4gb-4gb-ram-boost-65-cam-dupla-selfie-16mp-dual-chip/p/237269900/te/srmt/;4.8 (1640);1299,0;R$ 943,33 em 7x de R$ 134,76 sem juros;943,33;849,0
"Smartphone Xiaomi Redmi 13C BR, 8GB RAM, 256GB, Octa Core, Câmera Tripla 50MP, Tela 6.74"", Preto -";https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-13c-br-8gb-ram-256gb-octa-core-camera-tripla-50mp-tela-6-74-preto/p/kkg55bdf0f/te/xiao/;4.4 (39);1576,0;R$ 1.119,00 em 9x de R$ 124,33 sem juros;1119,0;1096,62
"Smartphone Samsung Galaxy A15 6,5"" 128GB Verde Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-verde-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216100/te/ga15/;4.8 (8938);2299,0;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;854,1
"Smartphone Samsung Galaxy A25 6,5"" 256GB Azul Escuro 5G 8GB RAM Câm Tripla 50MP + Selfie 13MP Bateria 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a25-65-256gb-azul-escuro-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-bateria-5000mah-dual-chip/p/237215300/te/ga25/;4.7 (930);2699,0;R$ 1.699,00 em 10x de R$ 169,90 sem juros;1699,0;1529,1
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1079);2699,0;R$ 1.649,00 em 10x de R$ 164,90 sem juros;1649,0;1484,1
"Smartphone Samsung Galaxy A35 128GB Azul Escuro 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-azul-escuro-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238155900/te/ga35/;4.8 (1079);1576,0;R$ 1.590,00 em 10x de R$ 159,00 sem juros;1590,0;1431,0
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216400/te/ga15/;4.8 (8938);6499,0;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;854,1
"Smartphone Samsung Galaxy S24 6,2"" Galaxy AI 256GB Violeta 5G 8GB RAM Câm. Tripla 50MP + Selfie 12MP Bateria 4000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s24-62-galaxy-ai-256gb-violeta-5g-8gb-ram-cam-tripla-50mp-selfie-12mp-bateria-4000mah-dual-chip/p/238095800/te/gs24/;4.8 (95);1999,0;R$ 4.769,00 em 10x de R$ 476,90 sem juros;4769,0;4292,1
"Smartphone Motorola Moto G84 256GB Azul 5G Snapdragon 695 8GB RAM 6,55"" Câm. Dupla + Selfie 16MP Dual Chip";https://www.magazineluiza.com.br/smartphone-motorola-moto-g84-256gb-azul-5g-snapdragon-695-8gb-ram-655-cam-dupla-selfie-16mp-dual-chip/p/237876100/te/srmt/;4.8 (2938);3499,0;R$ 1.599,00 em 10x de R$ 159,90 sem juros;1599,0;1439,1
"Smartphone Samsung Galaxy A55 256GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-256gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157400/te/ga55/;4.8 (2481);1299,0;R$ 2.549,00 em 10x de R$ 254,90 sem juros;2549,0;2294,1
Smartphone Motorola Moto g34 5G - 256GB 16GB Ram Boost AI Camera 50MP NFC;https://www.magazineluiza.com.br/smartphone-motorola-moto-g34-5g-256gb-16gb-ram-boost-ai-camera-50mp-nfc/p/ae76c471cj/te/srmt/;4.8 (335);1799,0;R$ 1.149,00 em 9x de R$ 127,67 sem juros;1149,0;1034,1
"Smartphone Samsung Galaxy A15 6,5"" 256GB Verde Claro 4G 8GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-256gb-verde-claro-4g-8gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216200/te/ga15/;4.8 (8938);4499,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
Samsung Galaxy S23 FE 5G Smartphone Android 128GB Verde;https://www.magazineluiza.com.br/samsung-galaxy-s23-fe-5g-smartphone-android-128gb-verde/p/237985600/te/s23f/;4.7 (3033);3199,0;R$ 2.599,00 em 10x de R$ 259,90 sem juros;2599,0;2469,05
"Smartphone Samsung Galaxy M55 256GB 5G 8GB RAM Azul Escuro Tela 6,7"" Câm. Tripla + Selfie 50MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-m55-256gb-5g-8gb-ram-azul-escuro-tela-67-cam-tripla-selfie-50mp-dual-chip/p/238238200/te/galx/;4.5 (407);1499,99;R$ 1.949,00 em 10x de R$ 194,90 sem juros;1949,0;1754,1
Smartphone Xiaomi Redmi Note 13 256GB - 8GB RAM (Ice Blue) Azul;https://www.magazineluiza.com.br/smartphone-xiaomi-redmi-note-13-256gb-8gb-ram-ice-blue-azul/p/df417k8a64/te/xiao/;4.8 (25);2999,0;R$ 1.459,99 em 10x de R$ 146,00 sem juros;1459,99;1343,19
"Smartphone Samsung Galaxy A55 128GB Azul Escuro 5G 8GB RAM 6,6"" Câm. Tripla + Selfie 32MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a55-128gb-azul-escuro-5g-8gb-ram-66-cam-tripla-selfie-32mp-dual-chip/p/238157600/te/ga55/;4.8 (2481);1576,0;R$ 1.990,00 em 10x de R$ 199,00 sem juros;1990,0;1791,0
"Smartphone Samsung Galaxy A15 6,5"" 128GB Verde Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-verde-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216100/te/ga15/;4.8 (8938);2699,0;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;854,1
"Smartphone Samsung Galaxy A35 128GB Rosa 5G 6GB RAM 6,6"" Câm. Tripla + Selfie 13MP Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a35-128gb-rosa-5g-6gb-ram-66-cam-tripla-selfie-13mp-dual-chip/p/238156400/te/ga35/;4.8 (1079);1699,0;R$ 1.649,00 em 10x de R$ 164,90 sem juros;1649,0;1484,1
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Escuro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-escuro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215600/te/ga15/;4.8 (3052);1098,9;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
"Smartphone Infinix Smart 8 Pro 256GB Preto 4GB RAM 6,6"" Câm. 50MP + Selfie 8MP Dual Chip";https://www.magazineluiza.com.br/smartphone-infinix-smart-8-pro-256gb-preto-4gb-ram-66-cam-50mp-selfie-8mp-dual-chip/p/238301400/te/ifs8/;4.7 (110);1099,0;R$ 879,00 em 7x de R$ 125,57 sem juros;879,0;791,1
"Smartphone Samsung Galaxy A05s 6,7"" 128GB Preto 6GB RAM Câm. Tripla 50MP + Selfie 8MP Bateria 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a05s-67-128gb-preto-6gb-ram-cam-tripla-50mp-selfie-8mp-bateria-5000mah-dual-chip/p/237216700/te/a05s/;4.8 (2564);2299,0;R$ 899,00 em 10x de R$ 89,90 sem juros;899,0;809,1
"Smartphone Samsung Galaxy A25 6,5"" 256GB Azul 5G 8GB RAM Câm Tripla 50MP + Selfie 13MP Bateria 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a25-65-256gb-azul-5g-8gb-ram-cam-tripla-50mp-selfie-13mp-bateria-5000mah-dual-chip/p/237215200/te/ga25/;4.7 (930);2480,9;R$ 1.699,00 em 10x de R$ 169,90 sem juros;1699,0;1529,1
Smartphone Motorola Moto g04s - 128GB 8 GB Ram Boost AI Camera 16MP sensor FPS lateral;https://www.magazineluiza.com.br/smartphone-motorola-moto-g04s-128gb-8-gb-ram-boost-ai-camera-16mp-sensor-fps-lateral/p/ejj2k9b88g/te/srmt/;4.8 (91);1699,0;R$ 749,00 em 6x de R$ 124,83 sem juros;749,0;674,1
Smartphone Samsung Galaxy A15 5G 256GB 8GB 6,5'' Azul Escuro;https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-5g-256gb-8gb-65-azul-escuro/p/jeb841ad6a/te/galx/;4.5 (13);1699,0;R$ 1.176,67 em 9x de R$ 130,74 sem juros;1176,67;1059,0
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215500/te/ga15/;4.8 (3052);1576,0;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 5G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-5g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237215500/te/ga15/;4.8 (3052);1499,99;R$ 1.099,00 em 10x de R$ 109,90 sem juros;1099,0;989,1
"Smartphone Samsung Galaxy A15 6,5"" 128GB Azul Claro 4G 4GB RAM Câm. Tripla 50MP + Selfie 13MP 5000mAh Dual Chip";https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a15-65-128gb-azul-claro-4g-4gb-ram-cam-tripla-50mp-selfie-13mp-5000mah-dual-chip/p/237216300/te/ga15/;4.8 (8938);999,99;R$ 949,00 em 10x de R$ 94,90 sem juros;949,0;854,1
