Nome;Link;Avaliacao;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta;Quantidade de Avaliações
Smartphone Samsung Galaxy A15 5G 128GB - Azul Claro  ;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A15-128GB/dp/B0CRWGHWTK/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-33&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;em até 12x de R$ 92,50 sem juros;92,5;999,01;Amazon;23/11/2024 13:11:44;1.222
Smartphone Samsung Galaxy A54 5G 256GB 8GB RAM Tela 6.4'' Câmera Tripla de até 50MP + Selfie 32MP - Preto  ;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-C%C3%A2mera-Tripla/dp/B0BXB6GFP8/ref=sr_1_34?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-34&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 197,68 com juros;197,68;2118,0;Amazon;23/11/2024 13:11:44;1.257
Smartphone Xiaomi Redmi Note 12 Pro 5G Dual SIM 256 GB - 8 GB de RAM (preto meia-noite)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-256GB/dp/B0BYW7SZWD/ref=sr_1_35?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-35&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 158,65 com juros;158,65;1699,9;Amazon;23/11/2024 13:11:44;3.155
"Celular Samsung Galaxy A55 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB Azul Escuro  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-C%C3%A2mera-Tripla/dp/B0CY1HY9YS/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-36&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;em até 10x de R$ 210,90 sem juros;210,9;2109,0;Amazon;23/11/2024 13:11:44;242
Smartphone Motorola Moto E13 4G 64GB 4GB RAM Grafite  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-64GB-Grafite/dp/B0BSXR3YCB/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;em até 10x de R$ 79,90 sem juros;79,9;799,0;Amazon;23/11/2024 13:11:44;3.574
Smartphone Motorola Moto g75 5G 256GB 16GB Ram Boost 50MP Sony Camera com AI Ultrarresistencia militar - Cinza - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Motorola-Camera-Ultrarresistencia-militar/dp/B0DK7YSXLM/ref=sr_1_38?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;em até 10x de R$ 229,90 sem juros;229,9;2299,0;Amazon;23/11/2024 13:11:44;0
Xiaomi POCOPHONE X5 5G (8+256GB, Preto)  ;https://www.amazon.com.br/Xiaomi-Smartphone-Memory-Display-5000mAh/dp/B0BRQKGTVM/ref=sr_1_39?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-39&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 153,81 com juros;153,81;1648,0;Amazon;23/11/2024 13:11:44;5.940
Celular Xiaomi Redmi Note 12 128 GB/6 GB de RAM/Dual SIM/Telap e 13 MP - Cinza Ônix - Preto  ;https://www.amazon.com.br/Celular-Xiaomi-Redmi-Note-12/dp/B0BZ7R2MPQ/ref=sr_1_40?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-40&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 92,22 com juros;92,22;988,17;Amazon;23/11/2024 13:11:44;12.627
Smartphone Motorola Moto g35 5G - 256GB 12GB Ram Boost AI Camera 50MP NFC Coral - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-g35-5G/dp/B0DHWCHN2Z/ref=sr_1_41?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-41&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;0;em até 12x de R$ 139,90 com juros;139,9;1499,0;Amazon;23/11/2024 13:11:44;0
Celular Samsung Galaxy M15 5G, 6.000mAh, Câmera Tripla até 50MP, 128GB (Cinza)  ;https://www.amazon.com.br/Celular-Samsung-Galaxy-6-000mAh-C%C3%A2mera/dp/B0CZ51784D/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-42&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;em até 10x de R$ 106,90 sem juros;106,9;1069,0;Amazon;23/11/2024 13:11:44;86
"Samsung Celular Galaxy A35 5G, Câmera Tripla até 50MP, Tela 6.6"", 256GB Azul Claro  ";https://www.amazon.com.br/Samsung-Celular-Galaxy-C%C3%A2mera-Tripla/dp/B0CXVT5MGM/ref=sr_1_43?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;5,0;em até 10x de R$ 162,90 sem juros;162,9;1629,0;Amazon;23/11/2024 13:11:44;14
Smartphone Motorola Moto G04 8GB RAM Boost* 128GB Grafite  ;https://www.amazon.com.br/Smartphone-Motorola-Boost-128GB-Grafite/dp/B0CTKWPWRZ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;em até 10x de R$ 84,90 sem juros;84,9;849,0;Amazon;23/11/2024 13:11:44;179
"Smartphone Samsung Galaxy S24, Galaxy AI, Selfie de 12MP, Tela de 6.2"" 1-120Hz, 256GB, 8GB RAM - Creme  ";https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Selfie-1-120Hz/dp/B0CQD7QLM6/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-45&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;em até 12x de R$ 421,61 sem juros;421,61;4499,0;Amazon;23/11/2024 13:11:44;484
Smartphone Moto G14 128GB 4GB RAM Lilac - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Moto-G14-128GB-Lilac/dp/B0CD2WKVK7/ref=sr_1_46?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;em até 10x de R$ 99,90 sem juros;99,9;999,0;Amazon;23/11/2024 13:11:44;630
Smartphone Motorola Moto g75 5G + Moto Buds 256GB 16GB Ram Boost 50MP Sony Camera com AI Ultrarresistencia militar - Azul - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Motorola-Camera-Ultrarresistencia-militar/dp/B0DK7T65TR/ref=sr_1_47?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-47&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;0;em até 12x de R$ 209,90 com juros;209,9;2249,0;Amazon;23/11/2024 13:11:44;0
Smartphone Motorola Moto G53 5G 128GB 4GB RAM Prata  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-128GB-Prata/dp/B0BSXR3QXD/ref=sr_1_48?dib=eyJ2IjoiMSJ9.BLIgEIINtzYc2maW6dJiJsX2uea3IB2kcTbH7cL-io42jCQfOjNSuIbLz0xfWJvss0tdkyMYi_ldKKwYktlyE1yxENWe0WoHSKzZ2qyrVdoaZhjPG6omRxxbScePRP5lYeB0j3GRNGRVprUqSgl9xvz7lMdQLXkAhezqD2jrCdCnHEoyD-vPtWgzRB8ep_dfzwtX1hsaRk9rLY4jS3ln05tfPNktC3U5wm7TVJtyOWRkoWXh5U_dJ5QPanlzXp23cwoaOxHtw60D_xHogtY_u4vwn5b8I3egrD9G62k8RKI.1kk9r2EQD-0v1eyQGm_Q9VgvKUW3t9BXzUaMkV2lx-c&dib_tag=se&keywords=moto+g54+256gb&qid=1732378274&sr=8-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;em até 10x de R$ 99,90 sem juros;99,9;999,0;Amazon;23/11/2024 13:11:44;3.797
Celular Realme Note 50 Dual Sim 256 Gb 4 Gb Ram Smartphone Preto  ;https://www.amazon.com.br/Celular-Realme-Note-Smartphone-Preto/dp/B0D5CNM1KJ/ref=sr_1_49?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,4;em até 10x de R$ 89,90 sem juros;89,9;899,0;Amazon;23/11/2024 13:11:44;10
Smartphone Motorola Moto g75 5G + Moto Buds 256GB 16GB Ram Boost 50MP Sony Camera com AI Ultrarresistencia militar - Cinza - Vegan Leather  ;https://www.amazon.com.br/Smartphone-Motorola-Camera-Ultrarresistencia-militar/dp/B0DK7TD3W9/ref=sr_1_50?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-50&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;0;em até 12x de R$ 209,90 com juros;209,9;2249,0;Amazon;23/11/2024 13:11:44;0
Xiaomi SMARTPHONE REDMI NOTE 12 8GB/256GB DUAL VERDE (NOTA 12 8-256 GREE)  ;https://www.amazon.com.br/Xiaomi-SMARTPHONE-REDMI-256GB-8-256/dp/B0CC24W36N/ref=sr_1_51?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-51&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 116,18 com juros;116,18;1244,89;Amazon;23/11/2024 13:11:44;979
Smartphone Motorola Moto G04 8GB RAM Boost* 128GB Coral  ;https://www.amazon.com.br/Smartphone-Motorola-Boost-128GB-Coral/dp/B0CTKXMH3Z/ref=sr_1_52?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-52&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 74,57 com juros;74,57;799,0;Amazon;23/11/2024 13:11:44;147
Realme C67 Dual SIM 256 GB Preto 8 GB RAM  ;https://www.amazon.com.br/Realme-C67-Dual-SIM-Preto/dp/B0CX9H44D6/ref=sr_1_53?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-53&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;em até 12x de R$ 119,45 com juros;119,45;1279,9;Amazon;23/11/2024 13:11:44;234
Smartphone Motorola Edge 30 Neo 5G 256GB 8GB RAM Black Onyx  ;https://www.amazon.com.br/Smartphone-Motorola-Edge-256GB-Black/dp/B0BDC86968/ref=sr_1_54?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-54;4,6;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;23/11/2024 13:11:44;396
Celular Positvo P41, Tela 2.4”, 4G, 48MB RAM, Rádio FM, Dual SIM - Preto  ;https://www.amazon.com.br/Celular-Positvo-P41-Tela-R%C3%A1dio/dp/B0BV3FLK6M/ref=sr_1_55?dib=eyJ2IjoiMSJ9.Pw5jx4pa-a-st35EVxC2DC-kFh84GMcpfp1-IkbPgFVJDlQyyzbT-xpofm2q41_fPG79tbs44bt2W0juqrOI29n_MvplV4b0iNu_WQog2rmKsDC9spjIBh9rszKpFD8yOtJeHNa_ZxuWsLqyZq-4FYDBsIBUnOB4E5g-6QgDRAbjVBQ-cuxyQtGrMa_mviPOWXzwwSr2Jj5NK_rQj7E0ue9RXIbydGUvd5YoFf-0z8X4ohnQmU4rkCZ_SUJ26VBw8wJ6jx5BkI7FFM-sGiQ7NuVZz_AZv9ozoi3Td4enQ88.Cn4ajOTk9ylJCl7dmmSPVXZbWP9FK_XZUQANYktf16g&dib_tag=se&keywords=moto+g54+256gb&qid=1732378281&sr=8-55&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d;4,4;em até 3x de R$ 60,03 sem juros;60,03;180,09;Amazon;23/11/2024 13:11:44;249
